Threshold,Distance from 0.50,Observations,Positive Rate,Predicted Positive Rate,Accuracy,Balanced Accuracy,ROC-AUC,Average Precision,Macro F1,Positive Precision,Positive Recall,Matthews Correlation,Brier Score,Log Loss
0.48,0.020000000000000018,415.0,0.5060240963855421,0.9253012048192771,0.4843373493975904,0.47921022067363533,0.5282229965156795,0.5327939205267251,0.36647548935684526,0.4947916666666667,0.9047619047619048,-0.07907150299817196,0.2581583651172773,0.7102167366283384
0.49,0.010000000000000009,415.0,0.5060240963855421,0.9060240963855422,0.4939759036144578,0.48908246225319396,0.5282229965156795,0.5327939205267251,0.39049124377552735,0.5,0.8952380952380953,-0.03741235526552151,0.2581583651172773,0.7102167366283384
0.5,0.0,415.0,0.5060240963855421,0.8867469879518072,0.4939759036144578,0.48931475029036003,0.5282229965156795,0.5327939205267251,0.40167243367935407,0.5,0.8761904761904762,-0.03371540734612128,0.2581583651172773,0.7102167366283384
0.51,0.010000000000000009,415.0,0.5060240963855421,0.8674698795180723,0.4891566265060241,0.48472706155632983,0.5282229965156795,0.5327939205267251,0.40634278002699054,0.49722222222222223,0.8523809523809524,-0.04504085020528334,0.2581583651172773,0.7102167366283384
0.52,0.020000000000000018,415.0,0.5060240963855421,0.8385542168674699,0.4987951807228916,0.4947154471544716,0.5282229965156795,0.5327939205267251,0.43126713050811727,0.5028735632183908,0.8333333333333334,-0.014361433627519942,0.2581583651172773,0.7102167366283384
0.53,0.030000000000000027,415.0,0.5060240963855421,0.8168674698795181,0.5108433734939759,0.507026713124274,0.5282229965156795,0.5327939205267251,0.4539084326727988,0.5103244837758112,0.8238095238095238,0.018166118863644658,0.2581583651172773,0.7102167366283384
0.54,0.040000000000000036,415.0,0.5060240963855421,0.7518072289156627,0.5228915662650603,0.5198606271777004,0.5282229965156795,0.5327939205267251,0.48891625615763545,0.5192307692307693,0.7714285714285715,0.04597414096703367,0.2581583651172773,0.7102167366283384
0.55,0.050000000000000044,415.0,0.5060240963855421,0.708433734939759,0.5325301204819277,0.5300232288037167,0.5282229965156795,0.5327939205267251,0.5099936702697438,0.5272108843537415,0.7380952380952381,0.06605529237320214,0.2581583651172773,0.7102167366283384
0.56,0.06000000000000005,415.0,0.5060240963855421,0.6674698795180722,0.5301204819277109,0.5281068524970964,0.5282229965156795,0.5327939205267251,0.5155381014242013,0.5270758122743683,0.6952380952380952,0.0596553448191196,0.2581583651172773,0.7102167366283384
0.57,0.06999999999999995,415.0,0.5060240963855421,0.6216867469879518,0.5373493975903615,0.5358885017421603,0.5282229965156795,0.5327939205267251,0.5296784247060491,0.5348837209302325,0.6571428571428571,0.07399667788948007,0.2581583651172773,0.7102167366283384
0.58,0.07999999999999996,415.0,0.5060240963855421,0.5951807228915663,0.5301204819277109,0.5289779326364692,0.5282229965156795,0.5327939205267251,0.5252579768979415,0.5303643724696356,0.6238095238095238,0.059031097081068226,0.2581583651172773,0.7102167366283384
0.59,0.08999999999999997,415.0,0.5060240963855421,0.5421686746987951,0.5204819277108433,0.5199767711962834,0.5282229965156795,0.5327939205267251,0.5193656336388768,0.5244444444444445,0.5619047619047619,0.04009348517617641,0.2581583651172773,0.7102167366283384
0.6,0.09999999999999998,415.0,0.5060240963855421,0.46987951807228917,0.5204819277108433,0.5208478513356563,0.5282229965156795,0.5327939205267251,0.5202033405954974,0.5282051282051282,0.49047619047619045,0.04176853364851331,0.2581583651172773,0.7102167366283384
0.61,0.10999999999999999,415.0,0.5060240963855421,0.3927710843373494,0.5397590361445783,0.5410569105691057,0.5282229965156795,0.5327939205267251,0.5349962748077273,0.558282208588957,0.43333333333333335,0.0840637515679319,0.2581583651172773,0.7102167366283384
0.62,0.12,415.0,0.5060240963855421,0.3349397590361446,0.5253012048192771,0.5272938443670151,0.5282229965156795,0.5327939205267251,0.5129833381982379,0.5467625899280576,0.3619047619047619,0.057825492882218464,0.2581583651172773,0.7102167366283384
0.63,0.13,415.0,0.5060240963855421,0.2891566265060241,0.5228915662650603,0.5254355400696864,0.5282229965156795,0.5327939205267251,0.502,0.55,0.3142857142857143,0.056099101553080996,0.2581583651172773,0.7102167366283384
0.64,0.14,415.0,0.5060240963855421,0.22650602409638554,0.5132530120481927,0.5165505226480837,0.5282229965156795,0.5327939205267251,0.4757479487692616,0.5425531914893617,0.24285714285714285,0.03953774020785244,0.2581583651172773,0.7102167366283384
0.65,0.15000000000000002,415.0,0.5060240963855421,0.1855421686746988,0.491566265060241,0.4953542392566783,0.5282229965156795,0.5327939205267251,0.43811320512573715,0.4935064935064935,0.18095238095238095,-0.011950049402792018,0.2581583651172773,0.7102167366283384
0.66,0.16000000000000003,415.0,0.5060240963855421,0.13253012048192772,0.5012048192771085,0.5056329849012776,0.5282229965156795,0.5327939205267251,0.4262481215561863,0.5272727272727272,0.1380952380952381,0.016612024600427697,0.2581583651172773,0.7102167366283384
0.67,0.17000000000000004,415.0,0.5060240963855421,0.07951807228915662,0.4963855421686747,0.5014518002322881,0.5282229965156795,0.5327939205267251,0.3919349976514466,0.5151515151515151,0.08095238095238096,0.005365803738471774,0.2581583651172773,0.7102167366283384
0.68,0.18000000000000005,415.0,0.5060240963855421,0.043373493975903614,0.4987951807228916,0.5042973286875726,0.5282229965156795,0.5327939205267251,0.37110217403975054,0.5555555555555556,0.047619047619047616,0.02109519966141748,0.2581583651172773,0.7102167366283384
0.69,0.18999999999999995,415.0,0.5060240963855421,0.016867469879518072,0.5012048192771085,0.507026713124274,0.5282229965156795,0.5327939205267251,0.35419971282729795,0.7142857142857143,0.023809523809523808,0.05456192637411131,0.2581583651172773,0.7102167366283384
0.7,0.19999999999999996,415.0,0.5060240963855421,0.007228915662650603,0.4963855421686747,0.5023228803716608,0.5282229965156795,0.5327939205267251,0.3400217621232528,0.6666666666666666,0.009523809523809525,0.027417899638780135,0.2581583651172773,0.7102167366283384
0.71,0.20999999999999996,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.72,0.21999999999999997,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.73,0.22999999999999998,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.74,0.24,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.75,0.25,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
