Threshold,Distance from 0.50,Observations,Positive Rate,Predicted Positive Rate,Accuracy,Balanced Accuracy,ROC-AUC,Average Precision,Macro F1,Positive Precision,Positive Recall,Matthews Correlation,Brier Score,Log Loss
0.58,0.07999999999999996,415.0,0.5060240963855421,0.6096385542168675,0.5301204819277109,0.5288037166085946,0.5282229965156795,0.5327939205267251,0.5237492717203877,0.5296442687747036,0.638095238095238,0.05904013407651226,0.262103948596126,0.7191327875431801
0.59,0.08999999999999997,415.0,0.5060240963855421,0.5831325301204819,0.5277108433734939,0.5267131242740999,0.5282229965156795,0.5327939205267251,0.5239265814487053,0.5289256198347108,0.6095238095238096,0.05417644747900211,0.262103948596126,0.7191327875431801
0.6,0.09999999999999998,415.0,0.5060240963855421,0.5445783132530121,0.5228915662650603,0.5223577235772358,0.5282229965156795,0.5327939205267251,0.5216667442835188,0.5265486725663717,0.5666666666666667,0.04489097460912248,0.262103948596126,0.7191327875431801
0.61,0.10999999999999999,415.0,0.5060240963855421,0.4819277108433735,0.5277108433734939,0.5279326364692218,0.5282229965156795,0.5327939205267251,0.5276422764227642,0.535,0.5095238095238095,0.05589774331197185,0.262103948596126,0.7191327875431801
0.62,0.12,415.0,0.5060240963855421,0.44096385542168676,0.5204819277108433,0.5211962833914053,0.5282229965156795,0.5327939205267251,0.5191305512370372,0.5300546448087432,0.46190476190476193,0.04268809295423576,0.262103948596126,0.7191327875431801
0.63,0.13,415.0,0.5060240963855421,0.38313253012048193,0.5397590361445783,0.5411730545876887,0.5282229965156795,0.5327939205267251,0.5340340605141409,0.559748427672956,0.4238095238095238,0.08468590184309667,0.262103948596126,0.7191327875431801
0.64,0.14,415.0,0.5060240963855421,0.3349397590361446,0.5253012048192771,0.5272938443670151,0.5282229965156795,0.5327939205267251,0.5129833381982379,0.5467625899280576,0.3619047619047619,0.057825492882218464,0.262103948596126,0.7191327875431801
0.65,0.15000000000000002,415.0,0.5060240963855421,0.30120481927710846,0.5204819277108433,0.5228803716608594,0.5282229965156795,0.5327939205267251,0.5019749736167647,0.544,0.3238095238095238,0.04986842393775328,0.262103948596126,0.7191327875431801
0.66,0.16000000000000003,415.0,0.5060240963855421,0.25542168674698795,0.5132530120481927,0.5162020905923345,0.5282229965156795,0.5327939205267251,0.48388169236073486,0.5377358490566038,0.2714285714285714,0.037149712521075094,0.262103948596126,0.7191327875431801
0.67,0.17000000000000004,415.0,0.5060240963855421,0.21686746987951808,0.5084337349397591,0.5118466898954704,0.5282229965156795,0.5327939205267251,0.4675471698113207,0.5333333333333333,0.22857142857142856,0.028744228636183932,0.262103948596126,0.7191327875431801
0.68,0.18000000000000005,415.0,0.5060240963855421,0.18795180722891566,0.4939759036144578,0.4977351916376307,0.5282229965156795,0.5327939205267251,0.441689729397294,0.5,0.18571428571428572,-0.005796766163819449,0.262103948596126,0.7191327875431801
0.69,0.18999999999999995,415.0,0.5060240963855421,0.14698795180722893,0.4963855421686747,0.5006387921022067,0.5282229965156795,0.5327939205267251,0.42745017790070566,0.5081967213114754,0.14761904761904762,0.001803887973261344,0.262103948596126,0.7191327875431801
0.7,0.19999999999999996,415.0,0.5060240963855421,0.10602409638554217,0.4891566265060241,0.49390243902439024,0.5282229965156795,0.5327939205267251,0.39864938757655294,0.4772727272727273,0.1,-0.01980429707973095,0.262103948596126,0.7191327875431801
0.71,0.20999999999999996,415.0,0.5060240963855421,0.0746987951807229,0.491566265060241,0.4966898954703833,0.5282229965156795,0.5327939205267251,0.3831235161924353,0.4838709677419355,0.07142857142857142,-0.012589596846077659,0.262103948596126,0.7191327875431801
0.72,0.21999999999999997,415.0,0.5060240963855421,0.043373493975903614,0.4987951807228916,0.5042973286875726,0.5282229965156795,0.5327939205267251,0.37110217403975054,0.5555555555555556,0.047619047619047616,0.02109519966141748,0.262103948596126,0.7191327875431801
0.73,0.22999999999999998,415.0,0.5060240963855421,0.01927710843373494,0.4987951807228916,0.5045876887340301,0.5282229965156795,0.5327939205267251,0.35300113929363797,0.625,0.023809523809523808,0.03336324768413779,0.262103948596126,0.7191327875431801
0.74,0.24,415.0,0.5060240963855421,0.012048192771084338,0.4963855421686747,0.5022648083623693,0.5282229965156795,0.5327939205267251,0.34403478918510116,0.6,0.014285714285714285,0.020757311510252934,0.262103948596126,0.7191327875431801
0.75,0.25,415.0,0.5060240963855421,0.004819277108433735,0.4987951807228916,0.5047619047619047,0.5282229965156795,0.5327939205267251,0.341149172620138,1.0,0.009523809523809525,0.0687554699982149,0.262103948596126,0.7191327875431801
0.76,0.26,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.77,0.27,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.78,0.28,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.79,0.29000000000000004,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.8,0.30000000000000004,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.81,0.31000000000000005,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.82,0.31999999999999995,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.83,0.32999999999999996,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.84,0.33999999999999997,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.85,0.35,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.86,0.36,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.87,0.37,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.88,0.38,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.89,0.39,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
0.9,0.4,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.262103948596126,0.7191327875431801
