,Accuracy,Accuracy,Balanced Accuracy,Balanced Accuracy,ROC-AUC,ROC-AUC,Average Precision,Average Precision,Macro F1,Macro F1,Matthews Correlation,Matthews Correlation,Brier Score,Brier Score,Log Loss,Log Loss
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Model,,,,,,,,,,,,,,,,
Calibrated RBF SVM,0.5439999999999999,0.049234134500364686,0.5018702667132013,0.007815645930152139,0.5080444083911644,0.028597367081725136,0.5967918540727671,0.03627169552169043,0.3993297266960812,0.03480194741243687,0.0020524019751394567,0.021271553138904293,0.2481502713717491,0.0057779713386111155,0.6894485783038522,0.011631366063451321
Dummy Prior,0.5711999999999999,0.024560130292813988,0.5,0.0,0.5,0.0,0.5711999999999999,0.024560130292813988,0.3634169052179762,0.010146638883677502,0.0,0.0,0.24554018515519474,0.0023375750506547405,0.684207174167055,0.0046902621820321235
Elastic-Net Logistic,0.45120000000000005,0.010733126291998997,0.4840320999501362,0.017161696572218207,0.4759402729629594,0.022293116591880355,0.5612411863962511,0.03571977245715831,0.43277755211277363,0.03288226805035924,-0.03289395164574886,0.03480565458874597,0.2805904709599741,0.020536131956776747,0.7613815334949459,0.050480570362342034
Random Forest,0.5064,0.03447897910321595,0.5085100808237777,0.042744673652420816,0.5076487483096339,0.036775993444456395,0.5737049269905116,0.04765195802438219,0.49236737538894354,0.03705113896588873,0.019141422275279135,0.08887387355188552,0.2557722225642515,0.00364744545973623,0.7051606920361765,0.007461476682376545
XGBoost,0.5096,0.03894611662284189,0.5106668595833184,0.04351040940297175,0.5142576648545887,0.05664708148504439,0.574719052026184,0.04845123241468146,0.4987171319148967,0.036953448075568954,0.022503495229431868,0.08913275860932889,0.26915051720547273,0.007911677187374573,0.7370188943190339,0.018398947921223
